label,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,acc_mag_mean,acc_mag_std,gyro_mag_mean,gyro_mag_std,SMA_acc,SMA_gyro,acc_dom_freq,gyro_dom_freq
duduk,0.0005633409647133316,0.049697004200275695,0.008396809104046964,0.046142751447996115,-0.0006999862209411127,0.016343197049553976,-0.07719888405636112,0.05323034147558054,0.029662767720241602,0.05761560326879748,0.17960003590779547,0.11505782733545705,0.03697628391666336,0.059640789494362204,0.20817148794412227,0.12291809423773532,0.05452627886366551,0.2955649022523936,0,0
duduk,-0.0010327933759498662,0.019902346582955588,0.012354865154598152,0.027413158704710304,-1.7285957314396654e-05,0.012938331610810648,-0.05505513525839317,0.06179337929696806,-0.002405134068491398,0.02975338545449365,0.017255551515039425,0.12017759741071575,0.03229871101161347,0.020408409945581487,0.12186871065925546,0.0866754144361257,0.04701263811497898,0.1590775706134484,0,0
duduk,-0.006381908132683888,0.06309069156195193,0.0162941872438548,0.04866127622256775,0.002397787252416514,0.061681916128493455,-0.06207926559965469,0.126404656180931,-0.012146167274470744,0.07392667731490934,-0.05243872091690293,0.058010145822591064,0.08214731031304241,0.0604301239735389,0.15932462127989086,0.07737637364364443,0.12264643377121695,0.20884795281435975,0,0
duduk,-0.004387743893827396,0.06598231406870395,0.0003916603743622075,0.05167281647067898,0.00134384826874275,0.06437805694971746,-0.012455758520501932,0.12658548901196467,-0.0041395576286832264,0.07211898837742581,-0.019939101502702165,0.03968694514952315,0.08991137023824713,0.05499085574476917,0.12267148286069059,0.09041790833487072,0.13531911889168013,0.1575313340529779,0,0
duduk,-0.003952607975113878,0.039096254978021217,-0.0011587259448792978,0.04603486471839304,0.00019917064808666688,0.03916544462898656,0.004168344057474143,0.08014875678307166,0.0029428845609323173,0.044726401059482584,-0.0006287439424576421,0.0024351397707072808,0.06316578731882636,0.03418503029244168,0.07624885643852611,0.050835890676637054,0.09487861781043067,0.09342407012383401,0,0
duduk,-0.0009403721081975117,0.045683958161734914,-0.014329599821505381,0.04839984846830236,-0.002792301646708385,0.04230571715605702,0.06073286523433302,0.14181276731698586,-0.007952824784745427,0.05824137530531332,0.0010311398408024476,0.0037331496401752247,0.06919864562602746,0.03998378157605508,0.13940202724552997,0.08762611700090817,0.10345880348900877,0.171465661287254,0,0
duduk,0.0006524681075469196,0.040229920075624585,-0.013115900996652037,0.036088110872741774,-0.0007800770111221256,0.029000578559961174,0.08868542348154379,0.1129591746015226,-0.011228216204008528,0.044981100586707144,-0.0978584026647407,0.1448971291697141,0.05197760477174846,0.034751689889334005,0.20178347992585774,0.11133415636976235,0.07555639314755429,0.23317728461053344,0,0
duduk,-0.0014770057646583206,0.0277580288680646,0.010041091910962056,0.02166516959182974,0.0033275854652135284,0.021216642695605557,0.016896828524569807,0.07097612116009938,-0.0008919759643714406,0.034871468880366824,-0.1853235538204167,0.12305545745307762,0.03792866082622687,0.01876564442108064,0.21678500887284957,0.09437561929677299,0.055681779387693676,0.2604988450095539,0,0
duduk,0.002205161927009172,0.025985045909663666,0.0044597284752218355,0.04482256083732722,0.0020636090317042804,0.029229234699025285,-0.013903735307902391,0.11456047490637788,0.009192279262123704,0.033879345575650276,-0.08489018448966183,0.10909725872711395,0.050604651157362256,0.031324726177397386,0.16287803217580488,0.08328656261232874,0.0749333122911443,0.20193510302427428,0,0
duduk,-0.0031269878097060534,0.049581031064698064,0.0036026108081042368,0.066722469637189,0.0007426024473618162,0.060651343063280176,-0.026319213571887694,0.1081554384205892,-0.005255072357257484,0.06211976425886939,0.0023523884858771657,0.0032765804035869467,0.08563288148489338,0.05661479279489301,0.10807049106764408,0.06710573167703603,0.12570678758501835,0.13069779241183913,0,0
